Current_State,Action,New_State,Reward,Terminated
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",IDLE,"[56, 149, 82, 44, 59, 148, 68, 46]",-10.59,False
"[55, 149, 80, 43, 58, 148, 67, 45]",UP,"[56, 149, 82, 44, 59, 148, 68, 46]",-0.5745,False
"[55, 149, 80, 43, 58, 148, 67, 45]",UP,"[56, 149, 82, 44, 59, 148, 68, 46]",-0.5585,False
"[55, 149, 80, 43, 58, 148, 67, 45]",UP,"[56, 149, 82, 44, 59, 148, 68, 46]",-0.542,False
"[55, 149, 80, 43, 58, 148, 67, 45]",UP,"[56, 149, 82, 44, 59, 148, 68, 46]",-0.525,False
"[55, 149, 80, 43, 58, 148, 67, 45]",UP,"[56, 149, 82, 44, 59, 148, 68, 46]",-0.5075000000000001,False
"[55, 149, 80, 43, 58, 148, 67, 45]",UP,"[56, 149, 82, 44, 59, 148, 68, 46]",-0.4895,False
"[55, 149, 80, 43, 58, 148, 67, 45]",UP,"[56, 149, 82, 44, 59, 148, 68, 46]",-0.47100000000000003,False
"[55, 149, 80, 43, 58, 148, 67, 45]",UP,"[56, 149, 80, 44, 59, 148, 68, 46]",-0.452,False
"[55, 149, 80, 43, 58, 148, 67, 45]",UP,"[56, 149, 80, 44, 59, 148, 68, 46]",-0.4325,False
"[55, 149, 80, 43, 58, 148, 67, 45]",UP,"[56, 149, 80, 44, 58, 148, 68, 46]",-0.41250000000000003,False
"[55, 149, 78, 43, 58, 148, 67, 45]",UP,"[56, 149, 80, 44, 58, 148, 67, 46]",-0.392,False
"[55, 149, 78, 43, 58, 148, 67, 45]",UP,"[56, 149, 80, 44, 59, 148, 67, 46]",-0.37100000000000005,False
"[55, 149, 78, 43, 58, 148, 67, 45]",UP,"[56, 149, 80, 44, 59, 148, 67, 46]",-0.34950000000000003,False
"[55, 149, 78, 43, 57, 148, 67, 45]",UP,"[56, 149, 80, 44, 59, 148, 67, 46]",-0.32750000000000007,False
"[55, 149, 78, 43, 57, 148, 66, 45]",UP,"[56, 149, 78, 44, 59, 148, 67, 46]",-0.30500000000000005,False
"[55, 149, 78, 43, 57, 148, 66, 45]",UP,"[56, 149, 78, 44, 59, 148, 67, 46]",-0.28200000000000003,False
"[55, 149, 78, 43, 57, 148, 66, 45]",UP,"[56, 149, 79, 44, 59, 148, 67, 46]",-0.2585,False
"[55, 150, 78, 43, 57, 148, 66, 45]",UP,"[56, 150, 79, 44, 59, 148, 67, 46]",-0.237,False
"[55, 149, 78, 43, 57, 148, 66, 45]",UP,"[56, 149, 79, 44, 58, 148, 67, 46]",-0.21000000000000002,False
"[55, 149, 78, 43, 57, 148, 67, 45]",UP,"[56, 149, 79, 44, 58, 148, 68, 46]",-0.185,False
"[55, 149, 78, 43, 57, 148, 67, 45]",UP,"[56, 149, 79, 44, 58, 148, 68, 46]",-0.15949999999999998,False
