Current_State,Action,New_State,Reward,Terminated
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",IDLE,"[67, 149, 70, 48, 68, 148, 66, 49]",-10.0,False
"[66, 149, 69, 46, 67, 148, 66, 48]",UP,"[67, 149, 70, 48, 68, 148, 66, 49]",0.0505,False
"[66, 149, 69, 46, 67, 148, 66, 48]",UP,"[67, 149, 70, 48, 68, 148, 66, 49]",0.1015,False
"[66, 149, 69, 46, 67, 148, 66, 48]",UP,"[67, 149, 69, 48, 68, 148, 66, 49]",0.153,False
"[66, 149, 69, 46, 67, 148, 66, 48]",UP,"[67, 149, 69, 48, 68, 148, 66, 49]",0.20500000000000002,False
"[66, 149, 69, 46, 67, 148, 66, 48]",UP,"[67, 149, 69, 48, 68, 148, 66, 49]",0.2575,False
"[66, 149, 69, 46, 67, 148, 66, 48]",UP,"[67, 149, 69, 48, 68, 148, 66, 49]",0.31050000000000005,False
"[66, 149, 69, 46, 67, 148, 66, 48]",UP,"[67, 149, 69, 47, 68, 148, 66, 49]",0.36400000000000005,False
"[66, 149, 69, 46, 67, 148, 65, 48]",UP,"[67, 149, 69, 47, 68, 148, 66, 49]",0.41800000000000004,False
"[66, 149, 69, 46, 67, 148, 65, 48]",UP,"[67, 149, 70, 47, 68, 148, 66, 49]",0.4725,False
"[66, 149, 70, 46, 67, 148, 65, 48]",UP,"[67, 149, 70, 47, 68, 148, 66, 49]",0.5275,False
"[66, 149, 70, 46, 67, 148, 65, 48]",UP,"[67, 149, 70, 47, 68, 148, 66, 49]",0.583,False
"[66, 149, 70, 46, 67, 148, 65, 48]",UP,"[67, 149, 70, 47, 68, 148, 66, 49]",0.6389999999999999,False
"[66, 149, 70, 46, 67, 148, 66, 48]",UP,"[67, 149, 70, 47, 68, 148, 67, 49]",0.6954999999999999,False
"[66, 149, 70, 46, 67, 148, 65, 48]",UP,"[67, 149, 71, 47, 68, 148, 66, 49]",0.7525,False
"[66, 149, 70, 46, 67, 148, 65, 48]",UP,"[68, 149, 71, 47, 68, 148, 66, 49]",0.81,False
"[65, 149, 70, 46, 67, 148, 65, 48]",UP,"[66, 149, 71, 47, 68, 148, 67, 49]",0.868,False
"[65, 149, 70, 46, 67, 147, 65, 48]",UP,"[66, 149, 71, 47, 68, 147, 67, 49]",0.9265000000000001,False
"[65, 149, 70, 46, 67, 148, 65, 48]",UP,"[66, 149, 71, 47, 68, 148, 67, 50]",0.9855000000000002,False
"[65, 149, 70, 46, 67, 148, 65, 49]",UP,"[66, 149, 71, 47, 68, 148, 67, 50]",1.0450000000000002,False
"[65, 149, 69, 46, 67, 148, 65, 49]",UP,"[66, 149, 71, 47, 68, 148, 67, 50]",1.1050000000000002,False
"[65, 149, 69, 46, 67, 148, 65, 49]",UP,"[67, 149, 71, 47, 68, 148, 66, 50]",1.1655000000000002,False
"[65, 149, 69, 46, 67, 148, 65, 49]",UP,"[66, 149, 71, 47, 68, 148, 66, 50]",1.2265000000000004,False
"[65, 149, 69, 46, 67, 148, 65, 49]",UP,"[66, 149, 71, 47, 68, 148, 66, 50]",1.2880000000000003,False
"[65, 149, 69, 46, 67, 148, 65, 49]",UP,"[66, 149, 70, 47, 68, 148, 66, 50]",1.3500000000000003,False
"[65, 149, 69, 46, 67, 148, 65, 49]",UP,"[66, 149, 70, 47, 68, 148, 66, 50]",1.4125000000000003,False
"[65, 149, 69, 46, 67, 147, 65, 49]",UP,"[66, 149, 70, 47, 68, 147, 65, 50]",1.4755000000000003,False
"[65, 149, 69, 46, 66, 148, 65, 49]",UP,"[66, 149, 70, 47, 68, 148, 65, 50]",1.5390000000000004,False
"[65, 149, 69, 47, 68, 148, 64, 49]",UP,"[67, 149, 70, 48, 69, 148, 65, 50]",1.6030000000000004,False
"[65, 149, 69, 47, 68, 148, 64, 48]",UP,"[67, 149, 71, 48, 69, 148, 65, 49]",1.6675000000000004,False
"[65, 149, 68, 47, 68, 148, 64, 48]",UP,"[66, 149, 69, 48, 69, 148, 65, 49]",1.7325000000000004,False
"[66, 150, 69, 47, 68, 148, 65, 48]",UP,"[66, 150, 69, 48, 69, 148, 66, 49]",1.7980000000000005,False
"[66, 149, 69, 47, 68, 148, 65, 48]",UP,"[66, 149, 70, 48, 69, 148, 66, 49]",1.8640000000000005,False
"[65, 149, 69, 47, 68, 148, 66, 48]",UP,"[67, 149, 70, 48, 69, 148, 67, 49]",1.9305000000000008,False
"[65, 149, 69, 47, 68, 148, 65, 48]",UP,"[67, 149, 70, 48, 69, 148, 67, 49]",1.9975000000000007,False
"[65, 149, 69, 47, 68, 148, 65, 48]",UP,"[67, 149, 70, 48, 69, 148, 67, 49]",2.065000000000001,False
"[66, 149, 68, 47, 67, 148, 65, 48]",UP,"[66, 149, 69, 48, 69, 148, 67, 49]",2.133000000000001,False
"[66, 149, 69, 47, 68, 148, 65, 48]",UP,"[67, 149, 69, 48, 69, 148, 66, 49]",2.2015000000000007,False
"[65, 149, 69, 47, 68, 148, 66, 48]",UP,"[66, 149, 69, 48, 69, 148, 67, 49]",2.270500000000001,False
"[65, 149, 69, 47, 68, 148, 66, 48]",UP,"[66, 149, 70, 48, 69, 148, 66, 49]",2.3400000000000007,False
"[66, 149, 69, 47, 67, 148, 65, 48]",UP,"[66, 149, 69, 48, 69, 148, 66, 49]",2.410000000000001,False
"[66, 149, 68, 47, 67, 148, 65, 48]",UP,"[67, 149, 70, 48, 69, 148, 66, 49]",2.4805000000000015,False
"[66, 150, 68, 47, 67, 148, 65, 48]",UP,"[67, 150, 68, 48, 68, 148, 66, 49]",2.551500000000001,False
"[66, 149, 68, 47, 67, 147, 66, 48]",UP,"[67, 149, 69, 48, 68, 147, 67, 49]",2.6230000000000016,False
"[66, 149, 68, 47, 67, 148, 66, 48]",UP,"[67, 149, 69, 48, 68, 148, 66, 49]",2.695000000000001,False
"[66, 149, 68, 48, 67, 148, 66, 48]",UP,"[67, 149, 69, 49, 68, 148, 66, 49]",2.7675000000000014,False
"[66, 150, 68, 47, 67, 148, 65, 48]",UP,"[67, 150, 70, 48, 68, 148, 66, 49]",2.8405000000000014,False
"[66, 149, 68, 47, 67, 148, 65, 48]",UP,"[67, 149, 68, 48, 68, 148, 66, 49]",2.9140000000000015,False
"[66, 149, 68, 47, 67, 148, 64, 48]",UP,"[67, 149, 69, 48, 68, 148, 65, 49]",2.9880000000000013,False
"[66, 149, 68, 47, 68, 148, 64, 48]",UP,"[67, 149, 69, 48, 69, 148, 65, 48]",3.0625000000000018,False
"[66, 149, 68, 47, 68, 148, 64, 47]",UP,"[67, 149, 69, 48, 69, 148, 65, 48]",3.137500000000001,False
"[66, 149, 68, 47, 68, 148, 65, 47]",UP,"[68, 149, 70, 48, 69, 148, 66, 48]",3.2130000000000014,False
"[65, 149, 69, 47, 68, 148, 65, 48]",UP,"[66, 149, 70, 48, 69, 148, 65, 48]",3.2890000000000015,False
"[65, 149, 69, 47, 68, 148, 64, 48]",UP,"[67, 149, 71, 48, 69, 148, 65, 49]",3.3655000000000017,False
"[65, 149, 69, 47, 68, 148, 64, 48]",UP,"[66, 149, 69, 48, 69, 148, 65, 49]",3.4425000000000017,False
"[66, 149, 69, 47, 68, 148, 65, 48]",UP,"[66, 149, 70, 48, 69, 148, 66, 49]",3.520000000000002,False
"[65, 149, 69, 47, 68, 148, 65, 48]",UP,"[67, 149, 70, 48, 69, 148, 65, 49]",3.598000000000002,False
"[65, 149, 69, 47, 68, 148, 65, 48]",UP,"[67, 149, 71, 48, 69, 148, 67, 49]",3.6765000000000017,False
"[66, 150, 68, 48, 68, 148, 65, 48]",UP,"[66, 150, 69, 49, 69, 148, 66, 49]",3.755500000000002,False
"[65, 149, 69, 48, 68, 147, 66, 48]",UP,"[66, 149, 70, 49, 69, 147, 66, 49]",3.8350000000000017,False
"[65, 149, 69, 48, 67, 148, 65, 48]",UP,"[66, 149, 70, 49, 69, 148, 66, 49]",3.9150000000000023,False
"[66, 149, 68, 48, 67, 148, 65, 48]",UP,"[67, 149, 70, 49, 69, 148, 66, 49]",3.995500000000002,False
"[66, 149, 68, 48, 67, 148, 64, 48]",UP,"[67, 149, 69, 49, 68, 148, 66, 49]",4.076500000000002,False
"[66, 149, 68, 48, 67, 148, 64, 48]",UP,"[67, 149, 69, 49, 69, 148, 66, 49]",4.158000000000002,False
"[66, 149, 68, 47, 68, 148, 64, 48]",UP,"[67, 149, 70, 49, 69, 148, 65, 49]",4.240000000000002,False
"[66, 149, 68, 47, 68, 148, 65, 47]",UP,"[67, 149, 68, 48, 70, 148, 66, 48]",4.3225000000000025,False
"[66, 149, 68, 47, 68, 148, 64, 47]",UP,"[67, 149, 69, 48, 69, 148, 66, 48]",4.405500000000002,False
"[66, 149, 68, 47, 68, 148, 64, 47]",UP,"[67, 149, 69, 48, 69, 148, 65, 48]",4.4890000000000025,False
"[66, 149, 67, 47, 68, 148, 65, 47]",UP,"[68, 149, 68, 48, 69, 148, 66, 48]",4.573000000000002,False
"[66, 149, 68, 47, 68, 148, 64, 47]",UP,"[67, 149, 69, 48, 69, 148, 65, 48]",4.657500000000002,False
"[66, 149, 68, 47, 68, 148, 64, 48]",UP,"[67, 149, 68, 48, 69, 148, 65, 49]",4.742500000000002,False
"[66, 149, 69, 47, 68, 148, 65, 48]",UP,"[68, 149, 70, 48, 69, 148, 66, 49]",4.828000000000003,False
"[67, 149, 69, 47, 68, 148, 65, 48]",UP,"[68, 149, 70, 48, 69, 148, 65, 49]",4.914000000000003,False
"[66, 149, 68, 47, 67, 148, 65, 48]",UP,"[67, 149, 69, 48, 69, 148, 67, 49]",5.000500000000002,False
"[65, 149, 69, 47, 69, 148, 66, 48]",UP,"[67, 149, 70, 48, 70, 148, 66, 49]",5.087500000000002,False
"[65, 149, 69, 47, 69, 148, 65, 48]",UP,"[67, 149, 70, 48, 70, 148, 66, 49]",5.1750000000000025,False
"[66, 150, 68, 47, 69, 148, 65, 48]",UP,"[67, 150, 70, 48, 70, 148, 65, 49]",5.2630000000000035,False
"[66, 149, 69, 47, 68, 147, 64, 48]",UP,"[67, 149, 70, 48, 70, 147, 66, 49]",5.351500000000003,False
"[66, 149, 68, 47, 69, 148, 64, 48]",UP,"[67, 149, 69, 47, 69, 148, 65, 49]",5.440500000000003,False
"[66, 149, 68, 47, 68, 148, 65, 48]",UP,"[67, 149, 68, 47, 70, 148, 66, 49]",5.530000000000003,False
"[66, 149, 68, 47, 68, 148, 64, 48]",UP,"[67, 149, 69, 47, 69, 148, 66, 49]",5.620000000000003,False
"[66, 149, 68, 46, 68, 148, 64, 48]",UP,"[67, 149, 70, 47, 69, 148, 65, 49]",5.710500000000003,False
"[66, 149, 68, 46, 68, 148, 65, 48]",UP,"[68, 149, 68, 47, 69, 148, 65, 50]",5.8015000000000025,False
"[67, 149, 68, 46, 68, 148, 64, 48]",UP,"[67, 149, 69, 47, 69, 148, 65, 49]",5.8930000000000025,False
"[66, 149, 67, 46, 68, 148, 65, 48]",UP,"[68, 149, 69, 47, 69, 148, 66, 49]",5.985000000000004,False
"[67, 149, 68, 46, 68, 148, 64, 48]",UP,"[67, 149, 69, 47, 69, 148, 65, 49]",6.077500000000004,False
"[66, 150, 69, 46, 69, 148, 65, 48]",UP,"[67, 150, 69, 47, 70, 148, 66, 49]",6.170500000000003,False
"[67, 149, 69, 46, 69, 148, 64, 48]",UP,"[68, 149, 70, 47, 70, 148, 66, 49]",6.264000000000004,False
"[67, 149, 68, 47, 69, 148, 64, 48]",UP,"[68, 149, 69, 48, 70, 148, 65, 49]",6.358000000000004,False
"[65, 149, 69, 47, 68, 147, 64, 47]",UP,"[67, 149, 70, 48, 70, 147, 64, 48]",6.452500000000004,False
"[67, 149, 68, 47, 69, 148, 63, 47]",UP,"[68, 149, 69, 48, 70, 148, 64, 48]",6.547500000000003,False
"[66, 149, 68, 47, 68, 148, 64, 47]",UP,"[67, 149, 68, 48, 70, 148, 65, 48]",6.643000000000003,False
"[66, 149, 68, 46, 68, 148, 64, 47]",UP,"[67, 149, 69, 48, 69, 148, 66, 48]",6.739000000000004,False
"[66, 149, 67, 46, 69, 148, 65, 46]",UP,"[67, 149, 68, 47, 70, 148, 66, 47]",6.835500000000004,False
"[66, 149, 68, 46, 69, 148, 64, 46]",UP,"[67, 149, 69, 47, 71, 148, 65, 47]",6.932500000000004,False
"[67, 149, 68, 47, 71, 148, 63, 46]",UP_LEFT,"[68, 149, 69, 48, 72, 148, 64, 47]",7.030000000000005,False
"[68, 149, 67, 47, 73, 148, 62, 46]",UP_LEFT,"[69, 149, 68, 48, 74, 148, 63, 47]",7.1280000000000046,False
"[69, 149, 64, 47, 73, 148, 62, 47]",UP_LEFT,"[70, 149, 65, 48, 75, 148, 62, 48]",7.226500000000004,False
"[70, 149, 64, 48, 76, 148, 61, 47]",UP_LEFT,"[71, 149, 65, 48, 77, 148, 62, 48]",7.325500000000004,False
"[71, 149, 64, 47, 76, 148, 61, 47]",UP_LEFT,"[73, 149, 66, 48, 78, 148, 62, 48]",7.425000000000004,False
"[72, 149, 63, 47, 78, 148, 60, 47]",UP_LEFT,"[74, 149, 64, 48, 79, 148, 61, 48]",7.525000000000005,False
"[73, 149, 62, 47, 79, 148, 59, 47]",UP_LEFT,"[75, 149, 63, 48, 81, 148, 59, 48]",7.625500000000004,False
"[74, 149, 61, 48, 81, 148, 58, 47]",UP_LEFT,"[76, 149, 61, 49, 83, 148, 58, 48]",7.726500000000005,False
"[76, 149, 61, 48, 84, 148, 57, 47]",UP_LEFT,"[77, 149, 62, 49, 85, 148, 59, 48]",7.828000000000006,False
"[77, 149, 60, 48, 86, 148, 57, 47]",UP_LEFT,"[78, 149, 60, 49, 88, 148, 57, 48]",7.930000000000005,False
"[78, 149, 59, 48, 89, 148, 56, 47]",UP_LEFT,"[79, 149, 61, 49, 90, 148, 57, 48]",8.032500000000006,False
"[79, 149, 58, 48, 91, 148, 55, 47]",UP_LEFT,"[81, 149, 60, 49, 92, 148, 56, 48]",8.135500000000006,False
"[80, 149, 59, 48, 92, 148, 56, 47]",UP_LEFT,"[81, 149, 59, 49, 94, 148, 56, 48]",8.239000000000004,False
"[81, 149, 58, 49, 97, 148, 55, 47]",UP_LEFT,"[82, 149, 58, 50, 98, 148, 56, 48]",8.343000000000005,False
"[82, 149, 57, 49, 99, 148, 54, 47]",UP_LEFT,"[85, 149, 59, 50, 101, 148, 54, 48]",8.447500000000005,False
