Current_State,Action,New_State,Reward,Terminated
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
"[78, 149, 62, 48, 148, 130, 70, 48]",IDLE,"[79, 149, 63, 49, 148, 131, 71, 49]",-10.0,False
